crn, julian, press, theta, sigma, temp, sal, oxy, xmiss, fluor, nit, 
#, day, dbar, ITS-90, kg/m3, ITS-90, PSS-78, umol/kg, %, ug/l, umol/kg, 
25,921,182,18.7598,25.143,18.792,35.0782,198.8,-9,-9,-9,
25,921,184,18.6803,25.157,18.7128,35.07,198.9,-9,-9,-9,
25,921,186,18.6252,25.167,18.658,35.0652,198.9,-9,-9,-9,
25,921,188,18.574,25.177,18.6071,35.0606,199.2,-9,-9,-9,
25,921,190,18.5037,25.189,18.537,35.053,199.7,-9,-9,-9,
25,921,192,18.4376,25.2,18.4712,35.0462,200.1,-9,-9,-9,
25,921,194,18.3729,25.211,18.4068,35.0396,200.1,-9,-9,-9,
25,921,196,18.2715,25.227,18.3056,35.0282,200.4,-9,-9,-9,
25,921,198,18.2097,25.236,18.244,35.0194,200.4,-9,-9,-9,
25,921,200,18.1183,25.25,18.1528,35.0085,200.5,-9,-9,-9,
26,949,0,23.98,23.586,23.98,34.917,-9,-9,-9,-9,
26,949,2,23.9784,23.588,23.9788,34.9185,-9,-9,-9,-9,
26,949,4,23.9784,23.586,23.9793,34.9165,-9,-9,-9,-9,
26,949,6,23.9794,23.584,23.9807,34.9142,-9,-9,-9,-9,
26,949,8,23.9779,23.587,23.9796,34.9172,-9,-9,-9,-9,
26,949,10,23.9757,23.587,23.9778,34.9169,-9,-9,-9,-9,
26,949,12,23.9754,23.588,23.9779,34.9176,-9,-9,-9,-9,
26,949,14,23.9702,23.59,23.9732,34.9177,-9,-9,-9,-9,
26,949,16,23.9635,23.591,23.9668,34.9171,-9,-9,-9,-9,
26,949,18,23.9639,23.591,23.9676,34.9178,-9,-9,-9,-9,
26,949,20,23.9605,23.593,23.9647,34.918,-9,-9,-9,-9,
26,949,22,23.9541,23.595,23.9587,34.9191,-9,-9,-9,-9,
26,949,24,23.9388,23.604,23.9438,34.9244,-9,-9,-9,-9,
26,949,26,23.9138,23.619,23.9192,34.9342,-9,-9,-9,-9,
26,949,28,23.8701,23.645,23.876,34.9514,-9,-9,-9,-9,
26,949,30,23.8254,23.667,23.8317,34.963,-9,-9,-9,-9,
26,949,32,23.7938,23.682,23.8005,34.9714,-9,-9,-9,-9,
26,949,34,23.7427,23.706,23.7497,34.9835,-9,-9,-9,-9,
26,949,36,23.6105,23.77,23.618,35.0166,-9,-9,-9,-9,
26,949,38,23.4755,23.83,23.4834,35.0431,-9,-9,-9,-9,
26,949,40,23.3562,23.89,23.3645,35.0766,-9,-9,-9,-9,
26,949,42,23.2486,23.942,23.2572,35.1034,-9,-9,-9,-9,
26,949,44,23.1166,24,23.1256,35.1305,-9,-9,-9,-9,
26,949,46,22.9972,24.051,23.0065,35.1514,-9,-9,-9,-9,
26,949,48,22.8351,24.124,22.8448,35.1867,-9,-9,-9,-9,
26,949,50,22.7647,24.155,22.7748,35.2007,-9,-9,-9,-9,
26,949,52,22.6935,24.183,22.7041,35.2101,-9,-9,-9,-9,
26,949,54,22.6101,24.222,22.621,35.231,-9,-9,-9,-9,
26,949,56,22.5422,24.253,22.5534,35.2453,-9,-9,-9,-9,
26,949,58,22.4539,24.289,22.4655,35.2608,-9,-9,-9,-9,
26,949,60,22.3662,24.319,22.3782,35.2673,-9,-9,-9,-9,
26,949,62,22.3031,24.345,22.3155,35.2773,-9,-9,-9,-9,
26,949,64,22.2383,24.369,22.2511,35.2857,-9,-9,-9,-9,
26,949,66,22.169,24.388,22.1821,35.2848,-9,-9,-9,-9,
26,949,68,22.0976,24.407,22.1111,35.2833,-9,-9,-9,-9,
26,949,70,22.022,24.427,22.0359,35.2817,-9,-9,-9,-9,
26,949,72,21.9474,24.446,21.9616,35.2793,-9,-9,-9,-9,
26,949,74,21.8729,24.466,21.8875,35.2777,-9,-9,-9,-9,
26,949,76,21.7633,24.497,21.7782,35.2786,-9,-9,-9,-9,
26,949,78,21.6655,24.525,21.6807,35.2795,-9,-9,-9,-9,
26,949,80,21.5886,24.547,21.6042,35.2799,-9,-9,-9,-9,
26,949,82,21.5102,24.568,21.5262,35.2788,-9,-9,-9,-9,
26,949,84,21.4666,24.581,21.4829,35.2804,-9,-9,-9,-9,
26,949,86,21.4033,24.598,21.42,35.2804,-9,-9,-9,-9,
26,949,88,21.3142,24.622,21.3313,35.2789,-9,-9,-9,-9,
26,949,90,21.2351,24.646,21.2525,35.2822,-9,-9,-9,-9,
26,949,92,21.1698,24.666,21.1875,35.2845,-9,-9,-9,-9,
26,949,94,21.0829,24.689,21.1009,35.2845,-9,-9,-9,-9,
26,949,96,21.0359,24.703,21.0543,35.285,-9,-9,-9,-9,
26,949,98,21.0143,24.708,21.0331,35.2844,-9,-9,-9,-9,
26,949,100,20.9893,24.716,21.0084,35.2856,-9,-9,-9,-9,
26,949,102,20.9209,24.735,20.9404,35.2867,228,-9,-9,-9,
26,949,104,20.8784,24.746,20.8982,35.2863,227.2,-9,-9,-9,
26,949,106,20.8413,24.756,20.8615,35.2854,226.5,-9,-9,-9,
26,949,108,20.7879,24.77,20.8085,35.2854,226.4,-9,-9,-9,
26,949,110,20.7278,24.787,20.7486,35.2862,225.8,-9,-9,-9,
26,949,112,20.685,24.799,20.7063,35.2861,225.5,-9,-9,-9,
26,949,114,20.6331,24.812,20.6546,35.2856,225.1,-9,-9,-9,
26,949,116,20.594,24.823,20.616,35.2858,224.6,-9,-9,-9,
26,949,118,20.5531,24.834,20.5753,35.2858,224.2,-9,-9,-9,
26,949,120,20.5104,24.844,20.533,35.284,224,-9,-9,-9,
26,949,122,20.4678,24.854,20.4908,35.282,223.4,-9,-9,-9,
26,949,124,20.4149,24.867,20.4382,35.2812,223.1,-9,-9,-9,
26,949,126,20.3468,24.883,20.3705,35.2778,222.9,-9,-9,-9,
26,949,128,20.3089,24.891,20.3329,35.2751,222.7,-9,-9,-9,
26,949,130,20.2364,24.906,20.2607,35.2697,222.4,-9,-9,-9,
26,949,132,20.1819,24.917,20.2065,35.2655,221.9,-9,-9,-9,
26,949,134,20.1275,24.928,20.1524,35.2609,221.3,-9,-9,-9,
26,949,136,20.0715,24.942,20.0967,35.2589,220.7,-9,-9,-9,
26,949,138,20.0259,24.951,20.0515,35.2553,220.5,-9,-9,-9,
26,949,140,19.9534,24.966,19.9793,35.2496,220.5,-9,-9,-9,
26,949,142,19.9372,24.97,19.9634,35.249,220.7,-9,-9,-9,
26,949,144,19.8395,24.989,19.866,35.2409,220.8,-9,-9,-9,
26,949,146,19.7682,25.005,19.795,35.2371,220.2,-9,-9,-9,
26,949,148,19.7401,25.009,19.7672,35.2329,220.8,-9,-9,-9,
26,949,150,19.6517,25.027,19.6791,35.2263,220.2,-9,-9,-9,
26,949,152,19.5959,25.039,19.6236,35.2225,220.4,-9,-9,-9,
26,949,154,19.5346,25.051,19.5627,35.2178,220.7,-9,-9,-9,
26,949,156,19.4751,25.063,19.5034,35.2135,221.3,-9,-9,-9,
26,949,158,19.3983,25.077,19.427,35.2058,221.5,-9,-9,-9,
26,949,160,19.3435,25.086,19.3725,35.1993,220.9,-9,-9,-9,
26,949,162,19.2688,25.096,19.298,35.1867,220.3,-9,-9,-9,
26,949,164,19.195,25.113,19.2245,35.1841,219.4,-9,-9,-9,
26,949,166,19.1114,25.127,19.1412,35.1746,218.6,-9,-9,-9,
26,949,168,19.0522,25.137,19.0823,35.1677,217.3,-9,-9,-9,
26,949,170,18.9479,25.154,18.9782,35.1545,215.5,-9,-9,-9,
26,949,172,18.8213,25.173,18.8518,35.1376,213.7,-9,-9,-9,
26,949,174,18.7447,25.19,18.7755,35.1339,210.2,-9,-9,-9,
26,949,176,18.6793,25.205,18.7104,35.1321,208.2,-9,-9,-9,
26,949,178,18.5626,25.209,18.5939,35.0991,206.1,-9,-9,-9,
26,949,180,18.4743,25.221,18.5059,35.0862,204.9,-9,-9,-9,
26,949,182,18.3877,25.232,18.4194,35.0716,203.3,-9,-9,-9,
26,949,184,18.2883,25.245,18.3203,35.0568,204.3,-9,-9,-9,
26,949,186,18.174,25.261,18.2062,35.0406,202.1,-9,-9,-9,
26,949,188,18.0994,25.284,18.1318,35.0463,202.5,-9,-9,-9,
26,949,190,18.0193,25.296,18.052,35.0363,201.1,-9,-9,-9,
26,949,192,17.9217,25.306,17.9546,35.0173,199.8,-9,-9,-9,
26,949,194,17.8535,25.303,17.8867,34.9915,197.5,-9,-9,-9,
26,949,196,17.7208,25.319,17.7542,34.9704,196.1,-9,-9,-9,
26,949,198,17.6555,25.343,17.6891,34.9814,195.2,-9,-9,-9,
26,949,200,17.5568,25.341,17.5906,34.9468,195.2,-9,-9,-9,
27,977,0,24.6562,23.401,24.6562,34.9386,-9,-9,0.1078,-9,
27,977,2,24.6429,23.421,24.6433,34.9606,-9,-9,0.098,-9,
27,977,4,24.6398,23.422,24.6407,34.9605,-9,-9,0.0912,-9,
27,977,6,24.6345,23.424,24.6357,34.9605,-9,-9,0.0919,-9,
27,977,8,24.6292,23.425,24.631,34.9606,-9,-9,0.0989,-9,
27,977,10,24.6158,23.43,24.618,34.9607,-9,-9,0.0949,-9,
27,977,12,24.6071,23.432,24.6097,34.9606,-9,-9,0.097,-9,
27,977,14,24.5998,23.434,24.6028,34.9606,-9,-9,0.1043,-9,
27,977,16,24.5956,23.436,24.599,34.9605,-9,-9,0.1005,-9,
27,977,18,24.5902,23.437,24.594,34.9607,-9,-9,0.0985,-9,
27,977,20,24.5865,23.438,24.5908,34.9606,-9,-9,0.0998,-9,
27,977,22,24.5827,23.44,24.5874,34.9609,-9,-9,0.1034,-9,
27,977,24,24.5789,23.441,24.584,34.9607,-9,-9,0.1039,-9,
27,977,26,24.5757,23.442,24.5813,34.9611,-9,-9,0.1085,-9,
27,977,28,24.5678,23.445,24.5738,34.9625,-9,-9,0.1142,-9,
27,977,30,24.5416,23.456,24.548,34.9664,-9,-9,0.1179,-9,
27,977,32,24.5265,23.462,24.5333,34.9681,-9,-9,0.1176,-9,
27,977,34,24.4963,23.475,24.5036,34.9732,-9,-9,0.1315,-9,
27,977,36,24.4439,23.497,24.4515,34.9813,-9,-9,0.1299,-9,
27,977,38,24.3751,23.523,24.3832,34.9895,-9,-9,0.1267,-9,
27,977,40,24.2815,23.563,24.29,35.0045,-9,-9,0.1292,-9,
27,977,42,24.1807,23.605,24.1896,35.0208,-9,-9,0.1352,-9,
27,977,44,24.1168,23.635,24.1261,35.0346,-9,-9,0.1394,-9,
27,977,46,24.0193,23.678,24.029,35.0537,-9,-9,0.1486,-9,
27,977,48,23.9093,23.72,23.9193,35.0661,-9,-9,0.1567,-9,
27,977,50,23.7757,23.773,23.7861,35.0836,-9,-9,0.1588,-9,
27,977,52,23.6456,23.83,23.6564,35.1087,-9,-9,0.1662,-9,
27,977,54,23.5476,23.876,23.5588,35.1318,-9,-9,0.1712,-9,
27,977,56,23.4631,23.919,23.4747,35.1561,-9,-9,0.1826,-9,
27,977,58,23.3597,23.966,23.3716,35.1786,-9,-9,0.188,-9,
27,977,60,23.2744,24,23.2867,35.1903,-9,-9,0.1967,-9,
27,977,62,23.1921,24.031,23.2048,35.1994,-9,-9,0.2108,-9,
27,977,64,23.1045,24.062,23.1177,35.2077,-9,-9,0.2213,-9,
27,977,66,22.9939,24.103,23.0073,35.2195,-9,-9,0.2308,-9,
27,977,68,22.921,24.13,22.9349,35.227,-9,-9,0.2375,-9,
27,977,70,22.8389,24.159,22.8531,35.2337,-9,-9,0.2484,-9,
27,977,72,22.7071,24.204,22.7217,35.2429,-9,-9,0.2592,-9,
27,977,74,22.589,24.239,22.6039,35.2449,-9,-9,0.2696,-9,
27,977,76,22.488,24.27,22.5033,35.2481,-9,-9,0.282,-9,
27,977,78,22.394,24.299,22.4097,35.2513,-9,-9,0.2931,-9,
27,977,80,22.2963,24.331,22.3123,35.2573,-9,-9,0.3039,-9,
27,977,82,22.2,24.362,22.2163,35.2619,-9,-9,0.3139,-9,
27,977,84,22.1256,24.385,22.1423,35.2641,-9,-9,0.3318,-9,
27,977,86,22.0119,24.418,22.029,35.2656,-9,-9,0.3436,-9,
27,977,88,21.9391,24.439,21.9565,35.2669,-9,-9,0.353,-9,
27,977,90,21.865,24.461,21.8827,35.2687,-9,-9,0.3615,-9,
27,977,92,21.7684,24.49,21.7865,35.2705,-9,-9,0.3725,-9,
27,977,94,21.6885,24.513,21.7069,35.2718,-9,-9,0.3849,-9,
27,977,96,21.6171,24.534,21.6358,35.2731,-9,-9,0.3943,-9,
27,977,98,21.541,24.555,21.5601,35.2729,-9,-9,0.4082,-9,
27,977,100,21.4608,24.575,21.4802,35.271,-9,-9,0.4195,-9,
27,977,102,21.367,24.599,21.3868,35.2686,224.1,-9,0.4363,-9,
27,977,104,21.2927,24.62,21.3128,35.2691,223.2,-9,0.4476,-9,
27,977,106,21.2294,24.637,21.2499,35.2686,222.4,-9,0.4678,-9,
27,977,108,21.171,24.652,21.1918,35.2675,221.6,-9,0.4881,-9,
27,977,110,21.1116,24.667,21.1327,35.266,220.6,-9,0.5072,-9,
27,977,112,21.0507,24.681,21.0722,35.2627,220.1,-9,0.5296,-9,
27,977,114,21.0052,24.692,21.027,35.2607,218.8,-9,0.5519,-9,
27,977,116,20.94,24.709,20.9622,35.2595,218,-9,0.5695,-9,
27,977,118,20.8796,24.724,20.9021,35.2579,217.5,-9,0.5883,-9,
27,977,120,20.8156,24.739,20.8384,35.2548,217.2,-9,0.6053,-9,
27,977,122,20.7355,24.758,20.7586,35.2502,216.3,-9,0.624,-9,
27,977,124,20.6673,24.775,20.6908,35.2493,214.9,-9,0.6375,-9,
27,977,126,20.5941,24.793,20.6179,35.2466,213.1,-9,0.6513,-9,
27,977,128,20.5229,24.81,20.547,35.2434,211.8,-9,0.6496,-9,
27,977,130,20.4648,24.823,20.4893,35.2411,210.4,-9,0.6384,-9,
27,977,132,20.4047,24.837,20.4295,35.2384,209.7,-9,0.6195,-9,
27,977,134,20.361,24.848,20.3861,35.2375,209.6,-9,0.6075,-9,
27,977,136,20.286,24.864,20.3115,35.2313,209.5,-9,0.5914,-9,
27,977,138,20.1654,24.887,20.1911,35.2196,207.4,-9,0.5776,-9,
27,977,140,20.0899,24.901,20.116,35.2118,204.6,-9,0.5622,-9,
27,977,142,20.0212,24.914,20.0475,35.2052,201.7,-9,0.5402,-9,
27,977,144,19.9317,24.933,19.9583,35.1991,199.8,-9,0.5159,-9,
27,977,146,19.8638,24.949,19.8907,35.1972,198.9,-9,0.4946,-9,
27,977,148,19.7889,24.967,19.8161,35.1942,198.8,-9,0.4696,-9,
27,977,150,19.7351,24.978,19.7626,35.1908,201.9,-9,0.4321,-9,
27,977,152,19.6493,24.996,19.6771,35.1848,203.7,-9,0.4055,-9,
27,977,154,19.5611,25.013,19.5891,35.1765,206.1,-9,0.3779,-9,
27,977,156,19.4954,25.026,19.5237,35.171,207.2,-9,0.3479,-9,
27,977,158,19.4181,25.041,19.4468,35.1645,208.1,-9,0.3287,-9,
27,977,160,19.3387,25.059,19.3676,35.1624,215.4,-9,0.3008,-9,
27,977,162,19.2858,25.066,19.3151,35.1531,207.7,-9,0.2861,-9,
27,977,164,19.2174,25.08,19.2469,35.148,207.3,-9,0.2705,-9,
27,977,166,19.173,25.09,19.2028,35.1458,207.3,-9,0.2568,-9,
27,977,168,19.115,25.099,19.1451,35.1383,208.1,-9,0.2384,-9,
27,977,170,19.0514,25.112,19.0818,35.1349,208.4,-9,0.226,-9,
27,977,172,19.0028,25.121,19.0335,35.1301,208.6,-9,0.2154,-9,
27,977,174,18.9326,25.134,18.9636,35.1236,209.4,-9,0.2054,-9,
27,977,176,18.8838,25.143,18.9152,35.1198,209.8,-9,0.1932,-9,
27,977,178,18.8155,25.156,18.8471,35.1134,209.8,-9,0.1829,-9,
27,977,180,18.7272,25.17,18.759,35.103,210.8,-9,0.1695,-9,
27,977,182,18.6413,25.183,18.6734,35.0912,210.2,-9,0.1584,-9,
27,977,184,18.5456,25.196,18.5779,35.0762,209.8,-9,0.1473,-9,
27,977,186,18.4681,25.207,18.5007,35.0652,208.5,-9,0.139,-9,
27,977,188,18.3955,25.217,18.4284,35.0551,207.8,-9,0.1337,-9,
27,977,190,18.3189,25.229,18.352,35.0456,206.2,-9,0.1283,-9,
27,977,192,18.2467,25.24,18.28,35.0362,205.3,-9,0.1252,-9,
27,977,194,18.1148,25.259,18.1483,35.0186,196.6,-9,0.1215,-9,
27,977,196,18.0083,25.273,18.042,35.0026,196.1,-9,0.1128,-9,
27,977,198,17.9202,25.284,17.9541,34.9887,195.8,-9,0.1082,-9,
27,977,200,17.8582,25.293,17.8924,34.9806,204.2,-9,0.1035,-9,
28,1012,0,25.5207,23.078,25.5207,34.86,-9,89.935,0.0885,-9,
28,1012,2,25.5187,23.077,25.5192,34.8581,-9,90.02,0.0806,-9,
28,1012,4,25.5176,23.08,25.5185,34.8614,-9,90.053,0.084,-9,
28,1012,6,25.5151,23.081,25.5164,34.861,-9,90.073,0.079,-9,
28,1012,8,25.5088,23.084,25.5106,34.8632,-9,90.088,0.0788,-9,
28,1012,10,25.5068,23.085,25.509,34.8629,-9,90.076,0.0818,-9,
28,1012,12,25.5032,23.086,25.5058,34.8628,-9,90.076,0.0831,-9,
28,1012,14,25.5017,23.087,25.5048,34.8637,-9,90.077,0.0886,-9,
28,1012,16,25.5009,23.086,25.5044,34.8624,-9,90.071,0.0875,-9,
28,1012,18,25.4988,23.085,25.5028,34.8601,-9,90.072,0.0871,-9,
28,1012,20,25.4951,23.087,25.4995,34.862,-9,90.062,0.0886,-9,
28,1012,22,25.4861,23.09,25.491,34.8614,-9,90.06,0.0904,-9,
28,1012,24,25.4758,23.092,25.481,34.8605,-9,90.051,0.0907,-9,
28,1012,26,25.4635,23.095,25.4692,34.8591,-9,90.058,0.0946,-9,
28,1012,28,25.4489,23.099,25.4551,34.8579,-9,90.053,0.1022,-9,
28,1012,30,25.4402,23.101,25.4468,34.8573,-9,90.048,0.0991,-9,
28,1012,32,25.4328,23.104,25.4398,34.8579,-9,90.046,0.1056,-9,
28,1012,34,25.4225,23.107,25.4299,34.8581,-9,90.033,0.1056,-9,
28,1012,36,25.4039,23.113,25.4117,34.8593,-9,90.029,0.107,-9,
28,1012,38,25.3883,23.12,25.3966,34.8624,-9,90.004,0.1113,-9,
28,1012,40,25.371,23.128,25.3798,34.8651,-9,90.017,0.114,-9,
28,1012,42,25.3344,23.145,25.3436,34.8734,-9,89.993,0.1178,-9,
28,1012,44,25.3112,23.157,25.3208,34.8798,-9,89.984,0.1222,-9,
28,1012,46,25.2555,23.181,25.2655,34.8892,-9,89.96,0.1292,-9,
28,1012,48,25.1877,23.209,25.1981,34.8986,-9,89.954,0.1347,-9,
28,1012,50,25.133,23.23,25.1439,34.9032,-9,89.978,0.1398,-9,
28,1012,52,25.0912,23.247,25.1025,34.91,-9,89.996,0.151,-9,
28,1012,54,25.0345,23.273,25.0462,34.9212,-9,90.001,0.1522,-9,
28,1012,56,24.9681,23.301,24.9803,34.9315,-9,90.015,0.1532,-9,
28,1012,58,24.8484,23.343,24.8609,34.9384,-9,90.012,0.1587,-9,
28,1012,60,24.697,23.4,24.7099,34.9544,-9,90.015,0.1692,-9,
28,1012,62,24.5974,23.44,24.6107,34.9676,-9,90.022,0.1805,-9,
28,1012,64,24.4983,23.476,24.512,34.9749,-9,90.024,0.1913,-9,
28,1012,66,24.4025,23.51,24.4166,34.9828,-9,90.031,0.2033,-9,
28,1012,68,24.2589,23.556,24.2733,34.9872,-9,90.021,0.215,-9,
28,1012,70,24.1429,23.599,24.1577,34.9971,-9,90.026,0.2286,-9,
28,1012,72,24.0672,23.628,24.0824,35.0064,-9,90.04,0.2445,-9,
28,1012,74,23.9908,23.659,24.0064,35.0168,-9,90.049,0.26,-9,
28,1012,76,23.8746,23.701,23.8905,35.0275,-9,90.044,0.2652,-9,
28,1012,78,23.7547,23.743,23.771,35.0369,-9,90.045,0.275,-9,
28,1012,80,23.6463,23.781,23.663,35.044,-9,90.057,0.289,-9,
28,1012,82,23.5888,23.801,23.6058,35.0492,-9,90.069,0.2992,-9,
28,1012,84,23.4946,23.833,23.512,35.0547,-9,90.083,0.3137,-9,
28,1012,86,23.4171,23.858,23.4349,35.0571,-9,90.098,0.3271,-9,
28,1012,88,23.3556,23.877,23.3737,35.0595,-9,90.112,0.3497,-9,
28,1012,90,23.2738,23.904,23.2924,35.0628,-9,90.134,0.3602,-9,
28,1012,92,23.1896,23.931,23.2085,35.0669,-9,90.158,0.3688,-9,
28,1012,94,23.118,23.954,23.1373,35.0704,-9,90.177,0.3818,-9,
28,1012,96,23.0524,23.976,23.072,35.0737,-9,90.198,0.3954,-9,
28,1012,98,22.9716,24.004,22.9916,35.0794,-9,90.216,0.4071,-9,
28,1012,100,22.884,24.034,22.9044,35.0858,-9,90.232,0.4276,-9,
28,1012,102,22.8116,24.06,22.8323,35.0931,234.1,90.236,0.4447,-9,
28,1012,104,22.7495,24.08,22.7706,35.0956,232.5,90.246,0.466,-9,
28,1012,106,22.6834,24.102,22.7048,35.1,231.7,90.251,0.4871,-9,
28,1012,108,22.6136,24.127,22.6354,35.1073,230.6,90.253,0.5107,-9,
28,1012,110,22.5645,24.147,22.5867,35.1148,228.9,90.252,0.5403,-9,
28,1012,112,22.4868,24.175,22.5094,35.1232,226.8,90.252,0.5677,-9,
28,1012,114,22.4174,24.204,22.4403,35.1351,225.2,90.255,0.5847,-9,
28,1012,116,22.3626,24.228,22.3859,35.1459,224.4,90.264,0.6026,-9,
28,1012,118,22.2971,24.251,22.3207,35.1522,222,90.272,0.6145,-9,
28,1012,120,22.2309,24.273,22.2548,35.156,221.1,90.297,0.617,-9,
28,1012,122,22.1418,24.306,22.1661,35.1664,220.3,90.304,0.6179,-9,
28,1012,124,22.0785,24.328,22.1031,35.1718,218.8,90.319,0.6117,-9,
28,1012,126,21.98,24.358,22.0049,35.1744,217.2,90.323,0.6253,-9,
28,1012,128,21.847,24.396,21.8723,35.1761,216.5,90.348,0.6169,-9,
28,1012,130,21.7836,24.415,21.8091,35.1785,215.4,90.389,0.5994,-9,
28,1012,132,21.7046,24.439,21.7305,35.1807,214.8,90.428,0.5754,-9,
28,1012,134,21.6209,24.466,21.6471,35.1856,214.2,90.445,0.5527,-9,
28,1012,136,21.5352,24.489,21.5617,35.1841,214.4,90.464,0.5297,-9,
28,1012,138,21.4826,24.506,21.5095,35.1883,214.6,90.488,0.5103,-9,
28,1012,140,21.4173,24.525,21.4445,35.1888,214.6,90.492,0.4965,-9,
28,1012,142,21.3537,24.547,21.3813,35.1944,213.9,90.505,0.4866,-9,
28,1012,144,21.2823,24.568,21.3102,35.1971,213,90.53,0.4662,-9,
28,1012,146,21.1945,24.596,21.2227,35.2016,211.9,90.565,0.4406,-9,
28,1012,148,21.1392,24.61,21.1677,35.2005,210.7,90.572,0.4183,-9,
28,1012,150,21.0767,24.627,21.1055,35.1997,209.9,90.58,0.3954,-9,
28,1012,152,21.0047,24.647,21.0338,35.2009,210.5,90.603,0.3766,-9,
28,1012,154,20.917,24.669,20.9464,35.1979,211.4,90.641,0.3589,-9,
28,1012,156,20.8398,24.686,20.8696,35.1927,211.8,90.649,0.3394,-9,
28,1012,158,20.7849,24.705,20.8149,35.1986,211.8,90.668,0.319,-9,
28,1012,160,20.7184,24.724,20.7487,35.1997,211.4,90.674,0.3069,-9,
28,1012,162,20.6391,24.744,20.6698,35.1989,210.7,90.684,0.2887,-9,
28,1012,164,20.5685,24.765,20.5995,35.2008,210.6,90.703,0.2718,-9,
28,1012,166,20.5046,24.784,20.5359,35.2029,210.6,90.725,0.2515,-9,
28,1012,168,20.4512,24.799,20.4828,35.2049,212.5,90.736,0.238,-9,
28,1012,170,20.3882,24.817,20.4202,35.2059,213.5,90.745,0.2217,-9,
28,1012,172,20.3201,24.836,20.3524,35.2066,213,90.763,0.2033,-9,
28,1012,174,20.2452,24.855,20.2777,35.2061,212.5,90.78,0.1843,-9,
28,1012,176,20.1805,24.87,20.2134,35.2036,211.4,90.783,0.1705,-9,
28,1012,178,20.1061,24.887,20.1392,35.1994,209.6,90.792,0.1596,-9,
28,1012,180,20.0293,24.902,20.0627,35.1919,208,90.799,0.1503,-9,
28,1012,182,19.9328,24.921,19.9665,35.1836,207.1,90.805,0.1433,-9,
28,1012,184,19.878,24.936,19.9119,35.1841,206.4,90.816,0.1336,-9,
28,1012,186,19.781,24.955,19.8152,35.1766,205.9,90.827,0.1243,-9,
28,1012,188,19.6903,24.973,19.7248,35.168,205.9,90.828,0.1185,-9,
28,1012,190,19.6062,24.988,19.6409,35.1601,205.9,90.837,0.1104,-9,
28,1012,192,19.5214,25.004,19.5564,35.1514,205.5,90.839,0.1038,-9,
28,1012,194,19.469,25.016,19.5043,35.1493,205.4,90.845,0.101,-9,
28,1012,196,19.3887,25.029,19.4243,35.1392,204.9,90.853,0.0952,-9,
28,1012,198,19.262,25.049,19.2977,35.1228,204.2,90.864,0.0937,-9,
28,1012,200,19.1669,25.065,19.2029,35.1116,202.9,90.874,0.0909,-9,
29,1043,0,25.9016,23.008,25.9016,34.9225,-9,90.009,0.0949,-9,
29,1043,2,25.9375,23.003,25.9379,34.931,-9,90.06,0.0821,-9,
29,1043,4,25.9367,23.004,25.9376,34.9329,-9,90.089,0.0788,-9,
29,1043,6,25.9367,23.002,25.9381,34.9292,-9,90.11,0.0829,-9,
29,1043,8,25.9333,23.003,25.9351,34.9302,-9,90.124,0.0828,-9,
29,1043,10,25.9324,23.003,25.9346,34.9295,-9,90.123,0.0854,-9,
29,1043,12,25.9291,23.002,25.9318,34.9267,-9,90.113,0.0907,-9,
29,1043,14,25.926,23.006,25.9291,34.9303,-9,90.115,0.0954,-9,
29,1043,16,25.92,23.007,25.9236,34.9301,-9,90.105,0.0952,-9,
29,1043,18,25.917,23.008,25.921,34.9299,-9,90.107,0.0959,-9,
29,1043,20,25.9123,23.01,25.9167,34.93,-9,90.112,0.0945,-9,
29,1043,22,25.9072,23.011,25.9121,34.9299,-9,90.096,0.1038,-9,
29,1043,24,25.9048,23.012,25.9102,34.9301,-9,90.097,0.1045,-9,
29,1043,26,25.9029,23.012,25.9087,34.9285,-9,90.088,0.1009,-9,
29,1043,28,25.8939,23.02,25.9001,34.9354,-9,90.083,0.1072,-9,
29,1043,30,25.8791,23.029,25.8858,34.9415,-9,90.084,0.1064,-9,
29,1043,32,25.872,23.034,25.8791,34.9453,-9,90.077,0.1057,-9,
29,1043,34,25.8579,23.043,25.8654,34.9516,-9,90.078,0.1122,-9,
29,1043,36,25.8428,23.053,25.8508,34.9592,-9,90.068,0.1152,-9,
29,1043,38,25.831,23.06,25.8394,34.9636,-9,90.078,0.1207,-9,
29,1043,40,25.8132,23.068,25.822,34.9668,-9,90.061,0.1311,-9,
29,1043,42,25.7498,23.095,25.7591,34.9761,-9,90.048,0.1236,-9,
29,1043,44,25.6483,23.134,25.658,34.9861,-9,90.021,0.1317,-9,
29,1043,46,25.5495,23.168,25.5596,34.9909,-9,90.005,0.136,-9,
29,1043,48,25.435,23.209,25.4455,34.9984,-9,89.997,0.1415,-9,
29,1043,50,25.2833,23.262,25.2943,35.0071,-9,89.974,0.1507,-9,
29,1043,52,25.1358,23.313,25.1471,35.0145,-9,89.972,0.158,-9,
29,1043,54,24.9451,23.379,24.9568,35.026,-9,89.938,0.1701,-9,
29,1043,56,24.783,23.434,24.7951,35.0328,-9,89.927,0.1788,-9,
29,1043,58,24.6341,23.483,24.6465,35.0384,-9,89.911,0.1918,-9,
29,1043,60,24.435,23.548,24.4478,35.045,-9,89.877,0.2005,-9,
29,1043,62,24.2595,23.604,24.2727,35.0499,-9,89.884,0.2187,-9,
29,1043,64,24.1146,23.651,24.1281,35.0552,-9,89.891,0.2323,-9,
